cache_key,model,source,window_text,embedding_json,created_at,embedding_success,embedding_error
fce9ac84be78947e6b43c4a2956e4ab0c0a97d12df07c15a72604b785d9a17fc,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,hou may very well pull the whole cookie jar down with him um and this,"[0.0,0.0,0.0,0.0,0.2581988897471611,0.2581988897471611,0.2581988897471611,0.0,0.0,0.0,0.0,0.2581988897471611,0.0,0.0,0.2581988897471611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2581988897471611,0.2581988897471611,0.0,0.0,0.0,0.0,0.2581988897471611,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2581988897471611,0.0,0.0,0.2581988897471611,0.0,0.0,0.2581988897471611,0.0,0.0,0.0,0.2581988897471611,0.0,0.0,0.0,0.0,0.0,0.2581988897471611,0.0,0.0]",2026-06-12T14:37:11.536178+00:00,1,
aa9bb198c7b4b7ca971162e5c5a6698fd40c7acace7a5f6670232201a4585192,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,the whole cookie jar down with him um and this woman is oblivious to the,"[0.0,0.0,0.0,0.0,0.22941573387056174,0.22941573387056174,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.22941573387056174,0.0,0.22941573387056174,0.0,0.0,0.4588314677411235,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4588314677411235,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174]",2026-06-12T14:37:11.536196+00:00,1,
e56e1f429be956c9a4a4f6af82b5894b8b948e0a6b15c2d55a00a783582a8198,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,with him um and this woman is oblivious to the fact that ah the sink,"[0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2]",2026-06-12T14:37:11.536206+00:00,1,
a09d9d090ab6fd748c2c6ed6f5cae8fe2d50e3f5e45ae13a42d4b09f5cc0dd5f,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,woman is oblivious to the fact that ah the sink is running over ah as,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19245008972987526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19245008972987526,0.0,0.0,0.3849001794597505,0.19245008972987526,0.0,0.5773502691896257,0.3849001794597505,0.0,0.0,0.0,0.0,0.0,0.19245008972987526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3849001794597505,0.0,0.19245008972987526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19245008972987526]",2026-06-12T14:37:11.536222+00:00,1,
ad2fcd48befc472e5f1661ac350f85aa2bc21a1b598a821b0165e8226b8c7737,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,fact that ah the sink is running over ah as soon as it gets ankle,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.2182178902359924,0.4364357804719848,0.0,0.4364357804719848,0.4364357804719848,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.2182178902359924,0.0,0.0,0.0,0.2182178902359924,0.0]",2026-06-12T14:37:11.536233+00:00,1,
f779bbdc17e3bdc20fccafdd41c6472bc32f65483b50bea1c2750a85193e08ee,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,is running over ah as soon as it gets ankle d ip i think she'll,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22360679774997896,0.0,0.22360679774997896,0.0,0.22360679774997896,0.0,0.0,0.0,0.22360679774997896,0.0,0.0,0.0,0.0,0.0,0.22360679774997896,0.4472135954999579,0.0,0.22360679774997896,0.22360679774997896,0.0,0.0,0.0,0.0,0.0,0.22360679774997896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.22360679774997896,0.0,0.0,0.0,0.0,0.0,0.22360679774997896,0.22360679774997896,0.0,0.0,0.0,0.22360679774997896,0.0]",2026-06-12T14:37:11.536246+00:00,1,
ce64fdb19dcccf35b081f7433cb2ce53cad2465a59da3f69537e3b3f0fa88b77,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,soon as it gets ankle d ip i think she'll she'll wake up and when,"[0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.0]",2026-06-12T14:37:11.536255+00:00,1,
85f13b01870f6299d56bc8e150a8d3fe877e14797f1c3f498c1f4c5182500fa3,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,d ip i think she'll she'll wake up and when she hears the crash she,"[0.15249857033260467,0.0,0.0,0.0,0.0,0.0,0.0,0.15249857033260467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30499714066520933,0.0,0.15249857033260467,0.0,0.0,0.0,0.15249857033260467,0.0,0.0,0.0,0.0,0.30499714066520933,0.0,0.0,0.0,0.30499714066520933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7624928516630234,0.0,0.0,0.0,0.0,0.0,0.15249857033260467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15249857033260467,0.0,0.0]",2026-06-12T14:37:11.536266+00:00,1,
7079e2fe093077898d2f62ab1fe184e075f95087dbc069c14b8933df868c78aa,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,she'll wake up and when she hears the crash she definitely will be brought to,"[0.18257418583505536,0.0,0.0,0.0,0.0,0.18257418583505536,0.0,0.18257418583505536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18257418583505536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18257418583505536,0.0,0.0,0.3651483716701107,0.18257418583505536,0.0,0.18257418583505536,0.18257418583505536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7302967433402214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18257418583505536,0.18257418583505536,0.0]",2026-06-12T14:37:11.536278+00:00,1,
84938b9fa9ef939deafacec538d234b2823fe16d914d5cdd381958640279084d,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,she hears the crash she definitely will be brought to to the present ah otherwise,"[0.0,0.0,0.0,0.0,0.0,0.19245008972987526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19245008972987526,0.0,0.0,0.3849001794597505,0.3849001794597505,0.19245008972987526,0.19245008972987526,0.5773502691896257,0.19245008972987526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3849001794597505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19245008972987526,0.0]",2026-06-12T14:37:11.536288+00:00,1,
fbc0c413396aaef7b1c45d529dd9b4d602acf622e8ca0a6a075fe3ce59b92a02,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,definitely will be brought to to the present ah otherwise it looks like a beautiful,"[0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41702882811414954,0.0,0.0,0.0,0.41702882811414954,0.20851441405707477,0.20851441405707477,0.41702882811414954,0.20851441405707477,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41702882811414954,0.0]",2026-06-12T14:37:11.536300+00:00,1,
c2e40ee0c0f4afae8d22afca07125cd2928a2c5c51f3c4b2405820f1eb0e4492,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,to the present ah otherwise it looks like a beautiful day outs ahd ah is,"[0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.4364357804719848,0.2182178902359924,0.0,0.4364357804719848,0.4364357804719848,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.2182178902359924,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0]",2026-06-12T14:37:11.536311+00:00,1,
48ca13e2b312dc5abd99d1575b3077c5d615eb7b412ce3b6dff084ef01df9ef6,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,it looks like a beautiful day outs ahd ah is thre anything else i should,"[0.0,0.0,0.24253562503633297,0.48507125007266594,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.24253562503633297,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.24253562503633297,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.0]",2026-06-12T14:37:11.536324+00:00,1,
2f12ed1529335178be7b499911b4e321cc5be1ddecc1128bcadd6083ba7a7322,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,day outs ahd ah is thre anything else i should say about this picture,"[0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.536334+00:00,1,
899f6fe2d2535973de2d5e7cb7c8f06c5f28c8c548b701e97895d05ab76e1753,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,moon o hey o and then a chase in a hittshove eh here is te,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.2182178902359924,0.2182178902359924,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4364357804719848,0.0,0.0,0.0,0.0,0.4364357804719848,0.4364357804719848,0.2182178902359924,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.536345+00:00,1,
5a1309bdcb1999d914c8214861fa740cb456939fb152bbad25bebe790d417774,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,then a chase in a hittshove eh here is te picture tell me everything that,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.22941573387056174,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.4588314677411235,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.22941573387056174,0.0,0.22941573387056174,0.0,0.0,0.4588314677411235,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.536357+00:00,1,
caf357ec43de065585a2cc6a2442471239ef33538799c8009ecf41048866b4c5,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,hittshove eh here is te picture tell me everything that you see going on was,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.22941573387056174,0.0,0.0,0.0,0.22941573387056174,0.4588314677411235,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.22941573387056174,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.4588314677411235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.536372+00:00,1,
54aebeb11eae04c5d01b0512d1721cf0d8e0840c397ad7674465bf26ff72d16d,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,picture tell me everything that you see going on was picture ook am on is,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.20851441405707477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.20851441405707477,0.0,0.0,0.0,0.41702882811414954,0.20851441405707477,0.0,0.0,0.0,0.20851441405707477,0.20851441405707477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.20851441405707477,0.0,0.20851441405707477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6255432421712244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.536384+00:00,1,
cc33f838ac3ecda83c44faf627b60571f877a14d318149157a2c3bd505ca4748,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,you see going on was picture ook am on is washing dishes with the sink,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19245008972987526,0.0,0.0,0.0,0.0,0.19245008972987526,0.0,0.0,0.19245008972987526,0.0,0.19245008972987526,0.0,0.0,0.0,0.19245008972987526,0.5773502691896257,0.0,0.0,0.0,0.19245008972987526,0.0,0.19245008972987526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19245008972987526,0.0,0.0,0.0,0.0,0.0,0.0,0.19245008972987526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.536395+00:00,1,
67788c2e96a69c9f0c5606cc199b2fd3267f1253fe379123dec5e65150a6017d,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,picture ook am on is washing dishes with the sink is running over with water,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.536404+00:00,1,
84a42fac4ffe905c34833ac0b0ddf37f12b0969b01d74648ea023cc84e87e489,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,washing dishes with the sink is running over with water the little boys catity could,"[0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.536413+00:00,1,
5080d459d307b46cf3dc5d23aabb3d109c2c8c837b0ae6ef0125084023f6084b,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,is running over with water the little boys catity could hes alesdestole his fal un,"[0.24253562503633297,0.0,0.24253562503633297,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.24253562503633297,0.24253562503633297,0.0,0.48507125007266594,0.24253562503633297,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.536425+00:00,1,
0ecc934fb47474132c084d8d7b84a9ccc170cadd92cb00129ecd152d08837100,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,the little boys catity could hes alesdestole his fal un inlow sisterd an peere bact,"[0.22941573387056174,0.0,0.22941573387056174,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.22941573387056174,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.4588314677411235,0.0,0.0,0.4588314677411235,0.0,0.22941573387056174,0.0,0.0,0.0,0.22941573387056174,0.22941573387056174,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.536437+00:00,1,
39ac3bbc95bfbd4c753a7b263a77f72d5d0bd3e48506457999ef8a6ccbb3750c,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,hes alesdestole his fal un inlow sisterd an peere bact his gestion father wis you,"[0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.536453+00:00,1,
cfa972cd7b44290cf3ea1f8f0bd4ec58c0fd7329584107d16dcb9cc9d869756f,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,inlow sisterd an peere bact his gestion father wis you os th e corkies thein,"[0.4364357804719848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.2182178902359924,0.0,0.2182178902359924,0.2182178902359924,0.2182178902359924,0.4364357804719848,0.0,0.0,0.2182178902359924,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.4364357804719848,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.536464+00:00,1,
ec0e92e424a1717dcd8c5b547dc163c00080862d8ac0c0d6d31f7f3f32c6ac37,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,his gestion father wis you os th e corkies thein she's got the window opend,"[0.47140452079103173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23570226039551587,0.0,0.23570226039551587,0.0,0.0,0.0,0.23570226039551587,0.0,0.23570226039551587,0.0,0.23570226039551587,0.0,0.0,0.23570226039551587,0.23570226039551587,0.23570226039551587,0.0,0.23570226039551587,0.23570226039551587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23570226039551587,0.0,0.0,0.0,0.23570226039551587,0.0,0.23570226039551587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23570226039551587,0.0,0.0]",2026-06-12T14:37:11.536478+00:00,1,
fb0dfb78ef7a35ca6736e1e12dc4f170c58abb2608dc5eead627373527e2ebe7,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,os th e corkies thein she's got the window opend those likewich is very unusual,"[0.23570226039551587,0.0,0.0,0.0,0.0,0.0,0.23570226039551587,0.0,0.0,0.0,0.0,0.0,0.0,0.23570226039551587,0.0,0.23570226039551587,0.0,0.0,0.0,0.0,0.0,0.23570226039551587,0.0,0.0,0.0,0.0,0.0,0.23570226039551587,0.0,0.0,0.23570226039551587,0.23570226039551587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23570226039551587,0.0,0.23570226039551587,0.0,0.23570226039551587,0.0,0.47140452079103173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23570226039551587,0.0,0.0,0.23570226039551587,0.0,0.0,0.0,0.23570226039551587,0.0,0.0]",2026-06-12T14:37:11.536491+00:00,1,
d3d22b2363287092689aa8118b2cdc29595859a17eb8ddddd758c082fe6e8bf6,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,she's got the window opend those likewich is very unusual ol in theiron dishes olit,"[0.0,0.0,0.0,0.0,0.0,0.0,0.21320071635561041,0.0,0.0,0.0,0.0,0.0,0.0,0.21320071635561041,0.0,0.21320071635561041,0.0,0.21320071635561041,0.0,0.21320071635561041,0.0,0.21320071635561041,0.0,0.0,0.0,0.21320071635561041,0.0,0.0,0.0,0.0,0.21320071635561041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21320071635561041,0.0,0.0,0.21320071635561041,0.0,0.0,0.0,0.6396021490668313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21320071635561041,0.0,0.0,0.21320071635561041,0.0,0.0,0.0,0.21320071635561041,0.0,0.0]",2026-06-12T14:37:11.536511+00:00,1,
c0a11d696ce246c37e99b368c6ae9c7c454b5d8fbd049280bd8bae8b98e991f2,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,those likewich is very unusual ol in theiron dishes olit humor whos that aint mrin,"[0.0,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.24253562503633297,0.24253562503633297,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.48507125007266594,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.24253562503633297,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.536528+00:00,1,
0b2bba46a7f56a7c8dac79add8585cf1bfae905d1e181c9dc77517d051d7469c,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,ol in theiron dishes olit humor whos that aint mrin seeming you tonk at action,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.24253562503633297,0.0,0.0,0.0,0.24253562503633297,0.0,0.24253562503633297,0.24253562503633297,0.0,0.24253562503633297,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.48507125007266594,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.0]",2026-06-12T14:37:11.536540+00:00,1,
e351b8ab196bd9043990bbdf552628b2a2f84c6aa92dcc56ba2cd257f3227cc1,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,humor whos that aint mrin seeming you tonk at action stuff on anything like over,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.4588314677411235,0.0,0.0,0.22941573387056174,0.22941573387056174,0.22941573387056174,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.4588314677411235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.22941573387056174,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.0]",2026-06-12T14:37:11.536552+00:00,1,
188767af9355526d271efef8fc3c2a14cde2d71594aa1abd08ad9d92d5f62124,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,seeming you tonk at action stuff on anything like over all picture anything that you,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0]",2026-06-12T14:37:11.536561+00:00,1,
